,Hoja1 * s_GENERA,Hoja1 * s_B_C_D,Hoja1 * s_B,Hoja1 * s_C,Hoja1 * s_D,Hoja1 * s_E,Hoja1 * s_08,Hoja1 * s_10,Hoja1 * s_11,Hoja1 * s_13,Hoja1 * s_14,Hoja1 * s_15,Hoja1 * s_16,Hoja1 * s_17,Hoja1 * s_18,Hoja1 * s_19,Hoja1 * s_20,Hoja1 * s_21,Hoja1 * s_22,Hoja1 * s_23,Hoja1 * s_24,Hoja1 * s_25,Hoja1 * s_26,Hoja1 * s_27,Hoja1 * s_28,Hoja1 * s_29,Hoja1 * s_30,Hoja1 * s_31,Hoja1 * s_32,Hoja1 * s_35,Hoja1 * s_33,Hoja1 * s_36,Hoja1 * s_CD,Hoja1 * s_CN,Hoja1 * s_EN,Hoja1 * s_EQ,Hoja1 * s_IN,Hoja1 * s_XC,Hoja1 * s_EN_X_E,Hoja1 * s_051,Hoja1 * s_061,Hoja1 * s_072,Hoja1 * s_081
1995-07-31,107.192022294,107.694195116,325.570943507,110.666207572,73.076828416,,193.43876694,71.03103956,101.010525676,219.097822432,416.284423938,251.219921952,245.354620204,70.856214952,85.576448045,78.389681758,83.329373941,57.455418917,77.389073579,201.202461664,84.038746366,151.880944576,234.035779178,111.948042269,119.269754734,81.149296305,135.091799967,259.376621841,99.587889483,73.076828416,,,234.387958847,92.942572717,78.5038126,115.049017105,120.804952957,103.33327295,80.73626217,646.110829094,267.64261537,6181.929289372,210.45805917
1995-08-31,67.993992839,68.312530866,332.812290115,66.067470341,68.152815475,,185.788646213,70.549799454,88.89815241,62.959144377,242.190791921,147.051556669,95.758907526,54.678061827,66.972872383,86.744989156,64.942141194,19.425403539,35.863229219,150.840429135,48.784678467,75.940472288,99.811392643,41.142023524,47.684469722,19.848679231,67.321990923,94.226663403,52.892709543,68.152815475,,,86.801595254,69.839401848,76.759283431,44.543605706,72.111703597,71.939419845,78.942123011,680.187458525,266.077869811,8194.831659869,198.440688295
1995-09-30,106.557749972,107.056951358,352.219099025,110.282837338,70.167184405,,219.121315093,78.345889162,83.342017885,217.523843823,433.511384033,259.928002961,208.727941289,73.72322943,101.915240583,89.561384907,79.123783473,55.882234828,81.04617919,194.569413477,93.100531425,136.561066219,227.454808234,117.612523769,105.210451622,84.439132642,138.823617646,236.073253473,93.924629674,70.167184405,,,220.906512172,96.54581955,78.830911819,110.172941924,119.091407525,105.881851431,81.072663263,708.435190817,223.260741336,7145.648814467,219.085915183
1995-10-31,109.094839257,109.60592639,354.246676076,112.966428977,70.950550101,,216.115910522,83.254538237,85.008858242,226.810317618,390.545318855,241.033110205,238.735340882,76.795030657,101.753470359,88.716466182,81.960111928,50.75228671,79.866467702,201.202461664,93.721201635,143.479720961,239.245714508,117.463458466,118.449628719,83.34252053,130.912164167,238.859525777,99.160473649,70.950550101,,,226.582910772,98.029509422,79.594143331,114.785445474,121.804521126,107.619518577,81.857599145,723.231622018,250.857163011,6577.583647788,233.87652549
1995-11-30,111.378219614,111.900003919,357.143214719,115.138860303,74.084012881,,205.460385224,87.296955123,83.786508647,227.282511201,384.87055553,229.203264305,246.016548136,75.566310166,105.474185492,83.459194112,80.884263204,58.139412,81.164150339,203.413477726,90.369582503,148.421617205,265.432494721,121.488221637,115.403446378,86.193712021,134.345436431,255.830457089,104.182609706,74.084012881,,,243.612106571,101.632756255,81.120606353,118.739019945,121.661725673,112.253297633,83.427470909,766.724162214,253.488780542,7214.167887478,224.324256333
1995-12-31,96.028829439,96.478704974,293.129710702,97.248249379,77.888931972,,142.346889231,76.613424783,74.896693406,192.182788211,330.554963702,196.671188081,206.300872204,68.193987223,90.914865409,89.185865474,70.321384817,42.681168339,60.165285861,167.054546925,69.018527296,118.276050114,250.351102975,95.252728376,120.910006763,60.97163344,99.564895666,224.168271806,86.551706525,77.888931972,,,194.653168649,85.630101203,84.500631618,100.289005747,101.099180489,93.834025885,86.903615531,669.426417652,254.69790211,7386.455015103,159.923473952
1996-01-31,103.640097294,104.125630071,317.75028917,104.787863983,84.939223228,,171.58127915,76.420928741,57.894921757,211.385327246,399.260133962,245.469302417,216.229791187,77.102210779,99.973997905,82.520395528,82.546938505,51.299481176,78.096900471,186.216686131,89.997180378,129.642411476,175.766765616,117.165327861,101.929947562,83.452181741,114.342893674,222.39518943,84.200919434,84.939223228,,,201.039117073,88.279547404,88.643888394,103.979008587,116.806680283,96.730137795,91.164696034,724.576752127,249.505791846,6814.308387397,195.975586577
1996-02-29,103.386388366,103.870732567,299.791749582,105.554604451,79.231844592,,173.767027929,73.148496024,54.338995661,210.44094008,410.204320375,265.842925911,206.742157492,72.49450894,96.091512549,80.267278926,83.035960653,55.81383552,78.804727364,182.777327812,85.155952743,137.714175342,189.202914625,112.991499388,110.951333726,84.219810219,131.210709581,231.260601309,86.444852567,79.231844592,,,214.047530531,87.855636012,83.628367034,111.490800081,114.379157587,97.193515701,86.006545951,718.299478285,226.816981242,2389.262549509,199.365101439
1996-03-31,107.445731222,107.949092619,339.474328995,110.282837338,77.217475661,,198.083483095,74.880960403,67.562595832,217.05165024,391.761339568,263.214071266,210.934367729,76.897424031,101.26815969,81.487717085,92.522990315,52.530668724,79.394583107,196.78042954,93.224665467,135.57268697,230.882397267,118.357850282,113.294550911,89.922193203,131.509254995,234.046873614,90.398449037,77.217475661,,,215.703146789,90.61106006,82.974168595,117.289375972,121.090543863,99.857938658,85.333743766,777.036826384,251.141662203,3503.377729443,216.620813465
1996-04-30,99.200191046,99.664923764,335.998482623,102.487642579,65.243171465,,191.799455355,69.106079138,73.118730358,197.219519761,297.722404462,216.223294499,194.386169424,72.392115566,98.19452545,81.957116377,83.427178371,46.648328216,73.49602567,185.725349228,88.755839959,137.549445467,186.323739837,103.302254717,108.60811654,81.807263572,124.194892345,226.701246629,80.247322964,65.243171465,,,204.823382806,82.344787914,73.706357386,111.095442634,112.38002125,91.401291881,75.802379482,737.579676516,234.498459441,6753.086471981,216.620813465
1996-05-31,109.47540265,109.988272645,364.094907463,113.605379367,69.271909325,,205.460385224,77.383408951,85.564471695,214.375886604,333.797685602,217.702025236,224.172926373,79.55965176,110.00375174,76.136565157,89.295444141,51.299481176,86.70879433,202.676472372,95.459078221,148.751076955,219.914112361,120.295699216,121.3786502,94.637625286,141.958344496,247.724937657,92.108112376,69.271909325,,,239.59132423,93.154528413,75.99605192,122.956166047,124.089248369,103.796650856,78.157187129,813.803716034,267.571490572,6885.053711878,235.417214064
1996-06-30,107.192022294,107.694195116,350.770829704,110.921787728,69.943365635,,210.105101379,75.362200509,96.010004603,204.774617086,337.648417858,217.20911499,213.802722102,73.416049308,94.312040095,77.73252275,85.872289109,55.335040362,81.754006082,202.430803921,89.252376126,139.855663715,266.39221965,119.699438006,117.863824422,88.606258668,137.330890574,237.593038366,91.03957279,69.943365635,,,228.475043639,92.306705629,76.541217285,120.056878102,119.948180241,102.406517139,78.717855616,753.272861122,235.494206614,5583.06764403,235.109076349
1996-07-31,111.378219614,111.900003919,339.474328995,115.522230537,72.629190876,,205.733603821,79.308369373,108.34462325,220.829198902,391.761339568,256.14902441,235.866986509,78.740504766,90.429554739,78.201922042,88.415204276,58.618207157,88.242419263,201.448130116,80.562993193,152.045674451,221.010940852,120.742895124,126.065084571,91.896095005,151.810343167,262.922786593,97.45081031,72.629190876,,,248.105922129,98.453420814,78.285746454,124.669381651,122.518498389,109.473030199,80.511994776,703.951423787,218.210880668,6055.156636238,233.260250061
1996-08-31,66.979157125,67.292940853,299.791749582,65.300729872,66.69799347,,185.515427616,70.261055391,83.342017885,59.338993575,226.382522658,131.771339048,100.613045695,55.497208821,71.502438631,80.455038643,64.746532335,17.099827059,37.396854153,141.996364886,53.625906101,70.998576044,90.077039789,43.974264274,44.521126521,24.893094948,79.263807494,114.490461985,47.336303692,66.69799347,,,95.316193154,67.931800583,73.48829124,46.915750389,70.683749071,70.665130605,75.578112087,615.621213286,186.91596949,4662.636341957,184.574491131
1996-09-30,105.669768723,106.164810096,341.212252181,109.643886948,67.36944978,,198.356701692,76.228432698,74.007711882,204.774617086,408.582959425,229.696174551,195.489382645,76.487850534,101.429929913,82.802035103,85.67668025,44.93834551,80.810236892,193.586739672,88.755839959,142.326611837,256.794970357,119.252242098,108.022312244,88.606258668,121.806529031,228.727626487,95.206877178,67.36944978,,,219.723929131,91.352904996,75.668952701,116.498661078,118.948612073,100.900538946,77.820786036,790.488127475,165.294030858,5701.306333197,209.225508311
1996-10-31,115.818125863,116.360710226,362.936292006,120.633833659,72.293462721,,223.766031248,88.644427418,69.896172333,242.707501573,393.990710874,256.806238071,224.393569017,81.812305993,106.121266384,84.11635312,90.762510584,59.233800931,91.663582577,210.783531267,102.658852651,158.799599318,238.697300263,131.177466307,118.215307,101.765604015,139.569981181,262.162894146,102.686654285,72.293462721,,,246.450305871,100.996889167,79.812209477,127.568669597,131.229021002,111.674075251,82.08186654,818.735859768,163.515910905,5835.994547112,240.3474175
1996-11-30,109.602257114,110.115721397,300.950365039,112.838638899,78.336569512,,182.783241642,85.371994701,72.118626143,232.319242751,347.579253678,217.044811575,221.745857289,78.228537895,104.180023707,80.736678218,85.383266961,49.247501929,83.759515611,197.763103345,89.997180378,143.479720961,244.866960522,122.978874663,108.7252774,95.07627013,138.375799524,244.938665352,94.99316926,78.336569512,,,232.732342588,94.426262589,82.865135522,120.188663917,121.518930221,104.607562191,85.221610069,720.5413618,143.885466621,3723.652944304,205.835993449
1996-12-31,97.677937475,98.135538745,260.978131761,99.292890628,78.000841357,,151.089884347,78.827129268,68.118209285,198.321304788,317.989416338,187.634500241,189.090745967,67.477233604,93.179648533,82.426515669,78.732565755,39.671598776,66.88964134,163.615188606,76.838971936,122.723756734,262.142009249,100.768144573,111.302816303,67.551306113,124.49343776,227.714436558,91.466988624,78.000841357,,,205.059899415,83.934455635,82.319970157,107.273653979,104.097884995,92.907270074,84.660941581,638.488425142,147.370581729,3542.708172074,171.324569398
1997-01-31,106.684604437,107.184400109,271.116017013,107.982615934,89.191779858,,154.91494471,84.890754596,67.340350451,217.209048101,356.496738903,227.560230152,202.770589899,81.300339122,105.959496161,85.149031563,84.503027096,48.289911614,83.995457909,175.16160582,90.369582503,131.948629724,188.928707503,124.320462387,93.728687413,93.650674385,141.21198096,216.316049856,86.97912236,89.191779858,,,200.329567248,92.306705629,91.69681444,110.172941924,117.520657546,100.553005517,94.304439563,707.090060708,136.488487615,3133.69630484,175.330359689
1997-02-28,103.005824973,103.488386312,289.074556601,106.193554841,72.629190876,,168.849093176,84.120770427,60.006252877,213.431499438,383.654534817,254.505990257,201.005448746,74.030409553,102.724091698,76.230445015,82.057916358,53.283061115,76.209362091,176.881284979,84.038746366,131.948629724,209.082931017,117.463458466,99.821052095,85.20676112,139.271435767,221.128702019,89.650471327,72.629190876,,,205.059899415,93.578439805,77.631548016,109.514012846,112.951203061,102.05898371,79.839192591,746.99558728,139.404604338,2779.227598613,189.504694567
1997-03-31,107.318876758,107.821643867,331.653674658,110.410627416,75.091197346,,205.733603821,81.137081774,75.452306858,219.727413876,354.064697478,227.888836983,197.033881153,81.095552373,105.959496161,77.450883175,91.447141591,51.983474259,80.928208041,197.517434894,92.603995257,136.396336344,200.993820899,117.761589071,110.24836857,90.141515625,147.332161953,234.553468579,88.58193174,75.091197346,,,220.669995564,92.730617021,80.030275623,115.312588737,120.94774841,102.290672663,82.306133935,771.656305947,147.228332133,4979.2587732,228.63818434
1997-04-30,116.832961577,117.380300239,349.322560382,121.272784049,75.762653656,,213.930161743,82.292058027,91.676219673,235.46719997,345.147212253,252.862956104,229.247707187,87.136761452,118.577573567,87.871547456,98.978082663,58.002613383,88.832275007,209.55518901,101.29337819,153.857703074,204.147202809,132.966249939,128.408301756,103.520183395,173.007067582,251.524399891,102.900362202,75.762653656,,,250.471088212,99.831132838,83.410300888,127.964027044,132.942566434,110.863163916,85.782278556,850.570605684,139.831353127,4547.984391269,243.736932362
1997-05-31,112.646764256,113.174491435,333.391597844,116.544551162,76.098381811,,204.094292237,77.864649057,92.009587745,226.967715479,331.568314295,218.359238897,229.027064543,83.143419857,110.489062409,84.961271846,89.882270718,58.344609924,86.590823181,215.942568746,101.045110107,142.820801461,205.929549107,125.512984808,121.027167623,99.133734946,183.306884375,237.846335848,94.565753426,76.098381811,,,235.570541888,95.168107525,82.756102449,123.746880941,128.087521043,105.418473525,85.109476371,825.461510313,141.60947308,3144.085478365,233.568387776
1997-06-30,115.310708006,115.850915219,328.757136015,119.739303112,74.979287961,,204.094292237,77.28716093,102.010629891,226.023328314,360.955481516,224.602768677,220.863286712,83.143419857,112.430305087,80.830558077,90.762510584,62.585367035,88.124448115,211.766205073,100.796842023,148.58634708,243.358821348,132.966249939,125.596441134,102.971877339,201.667427354,245.698557799,97.664518227,74.979287961,,,243.848623179,98.453420814,80.902540207,132.444744777,128.801498307,109.12549677,83.203203515,816.493976252,134.994866854,2762.654393228,238.190453497
1997-07-31,120.638595504,121.203762787,322.674404864,125.106486389,80.462847827,,225.67856143,83.158290216,103.344102177,243.179695156,435.132744983,283.58769476,244.251406984,81.50512587,102.400551252,82.050996236,97.413211791,60.601787096,94.376918998,215.205563392,92.231593132,160.776357816,244.866960522,142.208298702,147.271200098,98.256445256,215.699061826,274.067875812,107.067666591,80.462847827,,,270.338483311,103.964268911,84.609664691,138.243320668,133.370952792,116.076165354,87.015749228,690.948499399,130.300630178,2817.939638058,242.504381503
1997-08-31,72.307044624,72.645788421,278.357363621,70.028962759,77.329385046,,188.24761359,74.784712382,79.008232955,63.273940099,236.718698715,131.935642464,108.114895593,62.562351642,77.002626218,82.144876094,70.810406964,20.177795929,38.340623343,159.684493384,57.722329484,75.775742413,110.094159742,47.551831536,43.701000506,26.86699675,121.060165495,98.026125637,45.947202229,77.329385046,,,89.639794554,70.051357544,81.3386725,53.768612805,77.109544441,72.402797751,83.651738304,558.677371999,126.175391886,4942.030901401,192.277934
1997-09-30,116.832961577,117.380300239,340.922598317,120.889413815,78.784207052,,233.875119351,82.484554069,84.230999409,226.967715479,415.068403226,246.455122909,214.464650034,84.474533722,112.268534864,84.679632271,93.892252328,48.768706771,90.011986495,207.098504497,100.052037771,155.010812197,251.585035027,134.307837663,122.901741371,104.726456718,200.025427575,244.432070387,103.968901789,78.784207052,,,244.794689613,98.771354358,84.064499326,132.840102225,131.229021002,109.473030199,86.455080741,739.373183328,117.142542523,4723.734576736,241.271830644
1997-10-31,126.093337467,126.684059107,376.260369765,131.495990291,77.553203817,,237.426961117,90.954379924,90.009379316,260.49345986,407.366938713,266.171532741,258.593178848,91.23249642,122.945369592,83.083674678,101.61880226,60.875384329,98.269966907,225.032301446,106.755276034,168.189202182,250.488206536,149.661563833,135.555114172,115.144271784,210.175971661,281.160205316,113.051488276,77.553203817,,,282.873863553,107.673493592,83.955466253,143.778324928,142.652657216,120.362410981,86.342947043,850.570605684,215.365888743,4937.083675913,253.905476949
1997-11-30,116.579252648,117.125402735,317.460635306,120.633833659,79.455663362,,195.351297121,82.677050111,84.897735552,234.208017083,353.659357241,214.580260346,247.781689289,83.45059998,107.41542817,87.871547456,93.403230181,48.905505388,89.894015346,213.731552684,98.438295227,151.880944576,267.077737456,138.183535531,122.667419652,102.094587649,199.428336747,262.669489111,104.182609706,79.455663362,,,263.952534887,95.486041069,85.481929276,132.708316409,131.65740736,107.619518577,87.912818808,724.576752127,201.283178713,4741.297227219,224.632394048
1997-12-31,107.953149079,108.458887626,268.21947837,109.771677026,87.401229698,,169.941967566,84.698258554,76.452411073,212.801907994,328.325592395,216.551901329,210.713725085,78.33093127,104.827104599,85.055151704,86.850333404,47.879515764,76.681246686,185.234012326,87.51449954,131.619169974,274.892640452,117.016262558,111.185655444,80.71065146,170.917249682,256.083754572,95.420585095,87.401229698,,,240.537390663,91.882794237,89.625186052,116.762232709,117.092271188,102.638206092,92.173899311,536.258536847,212.307522424,5901.174242919,196.591862006
1998-01-31,111.505074078,112.027452671,283.281479315,114.116539679,85.163041998,,180.051055668,91.43562003,66.229123546,215.162875909,352.848676766,234.296670179,222.407785221,84.576927096,106.606577054,84.397992696,91.838359309,47.469119915,87.180678925,194.323745026,99.803769688,138.373094841,206.889274036,123.426070571,105.327612481,97.379155566,186.292338518,223.661676841,87.833954029,85.163041998,,,219.723929131,95.803974613,88.098723029,119.529734839,124.517634727,105.070940096,90.604027547,547.01957772,239.406070512,5658.636513362,202.446478587
1998-02-28,115.183853541,115.723466468,332.522636251,119.355932878,75.986472426,,196.717390108,88.933171481,65.00677395,224.764145426,381.019823274,272.743669352,228.144493967,84.269746974,109.518441071,82.520395528,93.109816892,55.882234828,92.017496023,204.396151532,98.065893101,150.727835452,234.172882739,134.456902965,115.520607237,103.520183395,180.321430232,253.804077231,96.489124682,75.986472426,,,250.707604821,99.619177142,81.992870938,129.018313569,128.230316496,110.631474963,84.324540489,738.028053219,249.861415837,5780.461941008,225.556807192
1998-03-31,122.414558004,122.98804531,371.336254071,127.151127638,78.896116437,,221.853501066,86.526970954,74.896693406,243.022297295,407.569608831,269.293297632,247.119761357,88.979842187,114.533317988,89.373625191,99.46710481,59.097002315,96.618370825,228.471659765,109.486224956,157.975949944,262.553319933,141.910168096,126.18224543,112.841386349,188.083611004,272.041495954,102.579800326,78.896116437,,,269.15590027,102.056667647,86.463226933,138.375106484,139.368361804,114.106809255,88.922022085,831.290407453,252.279658974,6417.540903246,257.294991811
1998-04-30,113.407891042,113.939183945,330.205405336,117.694661864,73.972103496,,202.454980653,77.672153015,80.452827931,220.986596763,334.608366077,253.848776596,224.834854306,85.600860838,118.73934379,86.369469722,94.576883335,51.367880484,89.422130751,213.731552684,101.045110107,148.092157455,207.30058472,129.090552071,118.918272156,103.95882824,179.276521282,249.498020033,95.741146971,73.972103496,,,246.213789263,93.790395501,81.120606353,127.17331215,129.801066475,104.839251143,83.427470909,728.163765752,238.410323338,5724.929334903,240.039279785
1998-05-31,118.862633005,119.419480265,327.888174422,124.211955843,73.076828416,,209.831882782,79.693361457,81.897422908,240.189135798,342.107160471,226.24580283,242.706908475,87.239154826,117.445182005,81.863236519,99.173691522,63.132561501,95.20271704,228.225991314,108.120750495,159.623248692,221.422251536,143.400821122,127.939658319,109.661211223,185.993793104,266.722248827,101.724968657,73.076828416,,,268.446350445,97.817553726,79.485110258,135.475818539,137.654816372,110.052252581,81.745465448,740.269936734,210.885026461,2963.882789959,248.667135798
1998-06-30,124.951647289,125.537020342,361.777676548,130.473669667,75.762653656,,242.071677272,82.58080209,97.56572227,252.623566813,378.182441611,269.293297632,244.03076434,90.720529549,119.224654459,83.271434395,98.391256086,62.448568418,100.629389882,235.596044855,108.493152621,168.518661932,265.843805405,148.91623732,135.555114172,117.776140854,190.770519732,284.706370068,108.670475971,75.762653656,,,286.421612677,103.858291063,82.210937084,146.414041242,141.938679952,116.887076689,84.548807884,779.278709899,224.043114115,2746.575910391,276.09139241
1998-07-31,127.615591038,128.213444126,349.612214246,132.390520837,84.267766918,,256.279044335,86.623218975,116.123211586,257.660298363,446.076931396,311.026365111,262.344103797,87.239154826,105.312415269,84.773512129,100.640757964,61.285780178,103.814610898,234.859039501,100.424439897,167.200822933,250.488206536,153.686327003,150.903186736,108.4549379,189.427065368,308.263035918,114.013173904,84.267766918,,,304.633391518,110.005006249,88.207756102,142.592252586,142.509861763,123.95358975,90.716161244,660.010506888,226.959230839,2603.848455058,284.719248423
1998-08-31,77.25436873,77.616289734,292.260749109,75.523936115,78.112750742,,208.192571198,79.212121352,99.899298771,64.060929404,221.518439807,163.317594781,109.659394102,65.634152868,85.091137375,87.308268306,71.201624682,19.76740008,44.121209632,175.16160582,60.949814573,84.835885528,112.836230969,57.539206812,44.286804803,35.420571225,108.222712681,111.70418968,50.75563037,78.112750742,,,105.72292392,75.244272097,83.301267815,58.117544723,82.964158,78.310866047,85.670144859,540.742303877,229.804222764,2745.710145931,219.702190612
1998-09-30,121.019158897,121.586109042,345.84671401,125.617646702,79.231844592,,253.820076959,83.44703428,96.454495365,232.948834195,452.562375197,236.268311162,224.834854306,87.546334948,108.547819732,77.450883175,95.065905482,54.035453506,96.028515081,225.032301446,102.038182442,161.435277315,255.423934744,145.040539451,125.479280275,114.157320883,173.902703825,275.081065742,100.870136987,79.231844592,,,279.089597819,102.586556887,82.756102449,137.847963221,136.369657298,115.26525402,85.109476371,678.842328416,202.705674676,2901.300387534,267.771674112
